full_text,normalized,label_num,pseudo_label,confidence_score
ptn! guys tka tuh untuk mapel pilihannya wajib ambil yg dari mapel kelas atau boleh diluar itu sesuai jurusan yang diincar yaa? sender ga nemu jawaban dr kemarin 🥹,guys tka tuh untuk mata pelajaran pilihannya wajib ambil yang dari mata pelajaran kelas atau boleh diluar itu sesuai jurusan yang diincar ya aku tidak nemu jawaban dari kemarin,2,negative,0.766663194
kalian belajar tka darimanasi,kalian belajar tka darimanasi,2,negative,0.988009274
"KISI” TKA + SIMULASI + UN SMA

✅ pada bilang soalnya sesuai sama apa yang diujikan.

stop curang dan latihan sekarang!

SEMANGAT semua angkatan ‘26 yang berjuang buat masa depan 🔥🧯☄️",kisi tka simulasi un sama pada bilang soalnya sesuai sama apa yang diujikan stop curang dan latihan sekarang semangat semua angkatan yang berjuang buat masa depan,0,positive,0.838941813
"bole tau cara belajar kalian buat TKA sama UTBK dongg, yang bener bener dsri dasarnya bgttt",boleh tau cara belajar kalian buat tka sama utbk dong yang benar benar dsri dasarnya banget,1,neutral,0.771052063
Ada yang mau di tag untuk quiz TKA EKONOMI??? lumayan buat latihan TKA nanti ✊🏻 yang mau rep usn nya aja yaaa ptn!,ada yang mau di tag untuk quiz tka ekonomi lumayan buat latihan tka nanti yang mau komen usn nya saja ya,1,neutral,0.992081523
waww sekolahku ada karantina buat tka🙀,wow sekolahku ada karantina buat tka,1,neutral,0.939088285
"Bocil-bocilku hari ini 1st day at school (TKA&amp;KB) tentu saja mereka berurai airmata 😭😭😭

Pulang-pulang aku be like: 🫠🫠🫠 lowbatt ajg",bocilbocilku hari ini st day at school tkaampkb tentu saja mereka berurai airmata pulangpulang aku be like lowbatt ajg,0,positive,0.754153192
"siap jadi agit, yang engga siap nya itu tu dibantai tugas, uprak, tka &amp; nyicil utbk😩",siap jadi kelas tiga yang tidak siap nya itu itu dibantai tugas uprak tka   mencicil utbk,2,negative,0.975108981
"ptn! aku mau ambil psikologi atau akuntansi, kira-kira mending ambil mapel apa ya buat tka nanti? mapel peminatku: geo, sosio, prancis, bio",aku mau ambil psikologi atau akuntansi kirakira mending ambil mata pelajaran apa ya buat tka nanti mata pelajaran peminatku geo sosio prancis bio,1,neutral,0.8986516
sch! masa kata guru sender mapel pilihan buat tka bisa jadi di pilihin random dari sekolahhh???? aneh banget ga siiiiiiihhhh?????????????,masa kata guru aku mata pelajaran pilihan buat tka bisa jadi di pilihin random dari sekolah aneh banget tidak sih,2,negative,0.994989216
TKA semenyeramkan itu...,tka semenyeramkan itu,2,negative,0.979672253
kisi kisi tka udah muncul belomsi dan kalo UDAH mauu,kisi kisi tka sudah muncul belomsi dan kalau sudah mau,1,neutral,0.993410647
"masa td guru aku blg ""loh bisa aja dong daftar mandiri nanti disuruh ngasi nilai tka"" .... hah....",masa tadi guru aku bilang loh bisa saja dong daftar mandiri nanti disuruh mengasih nilai tka hah,2,negative,0.883548498
"guys menurut kalian aku seminggu belajar full tka terus mingdep utbk, atau seminggu tka utbk? kaya sehari materi utbk 1, tka juga 1",guys menurut kalian aku seminggu belajar full tka terus mingdep utbk atau seminggu tka utbk kaya sehari materi utbk tka juga,1,neutral,0.880929112
mending belajar tka atau snbt atauuu pelajaran buat persiapan sekolah guyss?,mending belajar tka atau snbt atau pelajaran buat persiapan sekolah guys,1,neutral,0.806028664
"guys kalian ada yang punya latso tka pkn ga ya...... aku bingung nyarinya kemana, ga nemu nemu😓😓😓",guys kalian ada yang punya latso tka pkn tidak ya aku bingung nyarinya kemana tidak nemu nemu,1,neutral,0.958727539
"di uji bat angkatan 26 tu tka, snbt, dan GA NONTON KONSER MCR💔",di uji banget angkatan itu tka snbt dan tidak menonton konser mcr,2,negative,0.963972151
"sch! GUYSS MAU TANYAA, kalian belajar TKA darimana bnyk bgt pls materinya, bingungg apalagi aku kl mahamin satu bab tuh lamaa TAKUT GA CUKUP WAKTUNYA HUHUU",guys mau tanyaa kalian belajar tka darimana banyak banget tolong materinya bingungg apalagi aku kalau mahamin satu bab tuh lamaa takut tidak cukup waktunya huhuu,2,negative,0.980480194
semangatt ya buat yg mau melaksanakan TKA semoga dilancarkan selama mengerjakan💗💗,semangat ya buat yang mau melaksanakan tka semoga dilancarkan selama mengerjakan,0,positive,0.951559603
"Selamat adik-adik osp, keep up the good work yaaa! Jangan sampee tinggalin TKA dan UTBK full, bahas juga dikit dikit, 10 menit aja juga boleh, pokoknya semangat bagi waktunyaa, lovee😍🫰🫰",selamat adikadik osp keep up the good work ya jangan sampee tinggalkan tka dan utbk full bahas juga dikit dikit menit saja juga boleh pokoknya semangat bagi waktunyaa lovee,0,positive,0.94800663
sch! sertif ksm bisa buat snbp gak yah? mending fokus belajar tka &amp; utbk atau coba ksm? soalnya aku ga lolos osk jadi putus asa,sertif ksm bisa buat snbp tidak ya mending fokus belajar tka   utbk atau coba ksm soalnya aku tidak lolos osk jadi putus asa,2,negative,0.947204649
"Org mah berburu pisi, aku malah berburu buku paket erlangga. Nyari buku buat tka jugaa aaaaaa 🥲",orang mah berburu pisi aku malah berburu buku paket erlangga mencari buku buat tka juga a,2,negative,0.978734136
PTN! Guys sender punya buku TKA dan TPS tapi tahun 2022 ada yang mau? Ini free nanti sender dm kalo mau,guys aku punya buku tka dan tps tapi tahun ada yang mau ini free nanti aku dm kalau mau,1,neutral,0.996289253
"tka, utbk, uas, uprak, us, ujian p5, skd kedinasan, bantai aja smua gue anjing",tka utbk uas uprak us ujian p skd kedinasan bantai saja semua gue anjing,2,negative,0.995930731
eumm aku maw belajar tp bingunk blajar apa……. atau ngelanjutin blajar english yg buat tka ajayah,eumm aku mau belajar tapi bingunk belajar apa atau ngelanjutin belajar english yang buat tka ajayah,2,negative,0.911284029
sch! aplikasi (yg otomatis ganti setiap hari) buat reminder h- utbk or tka dll apa ya nder?,aplikasi yang otomatis ganti setiap hari buat reminder h utbk atau tka dll apa ya nder,1,neutral,0.98249948
Okk kayanya aku ga akan ikut tka… sekolahku ga ngebolehin lintas minat.. sedih bgt sebenernya 💔💔💔💔,okk kayanya aku tidak akan ikut tka sekolahku tidak membolehkan lintas minat sedih banget sebenarnya,2,negative,0.995660007
sekelas pengumuman osnk aja bocor apalagi TKA🤡🤡,sekelas pengumuman osnk saja bocor apalagi tka,2,negative,0.994538724
PTN! Untuk yang mau ngambil jurusan hukum buat SNBP 2 mapel TKA pilihan yang harus dipilih apa yaa?,untuk yang mau ngambil jurusan hukum buat snbp mata pelajaran tka pilihan yang harus dipilih apa ya,1,neutral,0.96861577
"Ptn! Mau nanya, aku mau daftar smua non tes tulis pake nilai ujian kemarin, ada 2 pil prodi
-Sasindo (mapel tka bindo+matdas)
-Sasing (mapel tka bing+matdas)
Ujianku kemarin mapel tkanya sosio+matdas sama poinnya lebih tinggi drpd min yg lolos, mending daftar yg mna ya?",mau bertanya aku mau daftar semua non tes tulis pakai nilai ujian kemarin ada pil prodi sasindo mata pelajaran tka bindomatdas sasing mata pelajaran tka bingmatdas ujianku kemarin mata pelajaran tkanya sosiomatdas sama poinnya lebih tinggi daripada min yang lolos mending daftar yang mana ya,1,neutral,0.871398211
ancis tka seharian bgt nih,ancis tka seharian banget nih,2,negative,0.989558697
"ptn! halo akupunya saluran  buat bagi bagi latsol utbk sama materi tka gitu, ada yang mau ga ya klo mau nanti aku dm! thanks before",halo akupunya saluran buat bagi bagi latihan soal utbk sama materi tka begitu ada yang mau tidak ya kalau mau nanti aku dm thanks before,1,neutral,0.983366847
"Selain ini, gw jg org yg gasuka dihapus TKA dr UTBK.
Katanya ga adil bg yg SMK atau IPS mo ambil saintek, well, itu kn sesuatu yg harus dibayar kl berubah haluan 🙏",selain ini gue juga orang yang gasuka dihapus tka dari utbk katanya tidak adil bang yang smk atau ips mau ambil saintek well itu kan sesuatu yang harus dibayar kalau berubah haluan,2,negative,0.996591449
"Hi guys, sorry banget ya aku akhir-akhir ini jarang update, karena jujur aja memang padat jadwalnya, aku juga masih ngurus event sekolah, dan juga ada praktek, dan sedang persiapan TKA huhu, tapi aku usahain buat selalu update kokk, thank you! 🤍",hi guys sorry banget ya aku akhirakhir ini jarang update karena jujur saja memang padat jadwalnya aku juga masih mengurus event sekolah dan juga ada praktek dan sedang persiapan tka huhu tapi aku usahain buat selalu update kokk thank you,0,positive,0.882643998
ini meriang setiap liat video tentang tka emang efek sampingnya kah,ini meriang setiap lihat video tentang tka memang efek sampingnya kah,2,negative,0.988040864
"Orang lain November sibuk persiapan buat ketemu ayang tgl 8, aku udah stres buat menghadapi TKA 😭😭😭 ya allah, knp TKA nya harus November sih 😭😭😭",orang lain november sibuk persiapan buat ketemu ayang tanggal aku sudah stres buat menghadapi tka ya allah kenapa tka nya harus november sih,2,negative,0.994837224
"aku anak mutasi, dan sejak awal dibilangin gabisa ikut snbp supaya fair buat murid lain di sekolahku. tapi ternyata aku tetap disuruh ikut TKA, emang ngaruh sama nilai milik sekolah ya sampe diwajibin gitu? sch! 😭",aku anak mutasi dan sejak awal dibilangin tidak bisa ikut snbp supaya fair buat murid lain di sekolahku tapi ternyata aku tetap disuruh ikut tka memang ngaruh sama nilai milik sekolah ya sampai diwajibin begitu,2,negative,0.988825738
"day 1 jadi agit, blm siap menghadapi tka dan perintilannnya",day jadi kelas tiga belum siap menghadapi tka dan perintilanya,2,negative,0.838414609
"open recruitment, proker jurnalistik yang belum terlaksana, proker mpk?!!!? 😭😭😭 tka, hafalan, opsi AAAAAAAAAAA#+?&amp;$?!!! TOLONG AKU",open recruitment proker jurnalistik yang belum terlaksana proker mpk tka hafalan opsi   tolong aku,1,neutral,0.994390786
"masih jaman TKA, masih jaman 2025 masih kelas 12, masih jaman 2025 masih make seragam, masih jaman 2025 masih pake putih abu abu, masih jaman UN",masih jaman tka masih jaman masih kelas masih jaman masih memakai seragam masih jaman masih pakai putih abu abu masih jaman un,2,negative,0.95841974
"preloved buku inten murah
#zonauang 
t. simak ui utbk tka inten utul ugm",preloved buku inten murah zonauang t simak ui utbk tka inten utul ugm,1,neutral,0.919654071
nampak tka permainan si Farah Birah nih..kuajaq #MandulBukanPilihan,menampak tka permainan sih farah birah nihkuajaq mandulbukanpilihan,2,negative,0.990113616
Saat fokus ke TKA dan UTBK,saat fokus ke tka dan utbk,1,neutral,0.995907068
Anjir ini BEM UI beneran jalan dua-duanya 😭😭😭 Gak ada malunya cukkk,anjir ini bem ui benaran jalan duaduanya tidak ada malunya cuk,2,negative,0.75057739
"sch! sender niatan mau pilih ilkom, kalau mapel pilihan tka nya sosiologi sama bahasa inggris bisa ga ya? atau lebih baik bahasa indonesia sama sosiologi?",aku niatan mau pilih ilkom kalau mata pelajaran pilihan tka nya sosiologi sama bahasa inggris bisa tidak ya atau lebih baik bahasa indonesia sama sosiologi,0,positive,0.729617298
"bobo ah, dh pasrah sm tka",bobo ah dah pasrah sama tka,2,negative,0.992755949
ada yang mau bimble online kisi-kisi tka fisika bertigaa gaa?,ada yang mau bimble online kisikisi tka fisika bertigaa tidak,1,neutral,0.995936036
"TKA dongo dah 
KALKULUS ADA LIMIT TAPI GA ADA TURUNAN AKOWOAKWAOWKAWO",tka dongo sudah kalkulus ada limit tapi tidak ada turunan akowoakwaowkawo,2,negative,0.959738195
shock liat kisi kisi tka...,shock lihat kisi kisi tka,2,negative,0.965815306
gimana caranya semangat belajar buat TKA?😔,bagaimana caranya semangat belajar buat tka,0,positive,0.947529972
"hallo I need someone to talk tentang mapel pilihan TKA yg berkaitan dgn jurusan, pliss help me 😭 bener-bener bimbang sekarang #studytwt",halo i need someone try out talk tentang mata pelajaran pilihan tka yang berkaitan dengan jurusan pliss help me benerbener bimbang sekarang studytwt,1,neutral,0.924759269
ptn! konsep tka buat semigap gimana ya? sender masih bingunh,konsep tka buat semigap bagaimana ya aku masih bingunh,2,negative,0.981653273
di inget inget pas utul kemarin gue cuman jawab literasi indo ama inggris sedangkan mapel tka gue kosongin semua 😇 ama mtk jg 😇 wokwowkowk berarti utul tuh wajib di kerjain semua gays jgn banyak kosong 🥰,di ingat ingat pas utul kemarin gue cuman jawab literasi indonesia sama inggris sedangkan mata pelajaran tka gue kosongin semua sama matematika juga wokwowkowk berarti utul tuh wajib di kerjain semua gays jangan banyak kosong,2,negative,0.724205196
Jujur gwe klo jd akt 26 gwe ga sanggup tka😭😭,jujur gwe kalau jadi angkatan gwe tidak sanggup tka,2,negative,0.984705091
stud! aku rencana tka mapel dua pilihan nya bio sama matlan dan buat jurusan nya pilih p. mtk kira kira bisa ngga yah? soalnya kalo fisika aku minus banget...,aku rencana tka mata pelajaran dua pilihan nya bio sama matematika lanjutan dan buat jurusan nya pilih p matematika kira kira bisa tidak ya soalnya kalau fisika aku minus banget,2,negative,0.731721401
"sch! mendingan aku fokus belajar TKA atau Snbt ya? soalnya kalo berharap TKA, nilai aku makin kesini makin turun, dan juga kalo di kelas aku kurang paham materi mapel pilihan… di sisi lain aku disuruh ortu masuknya pake jalur SNBP",mendingan aku fokus belajar tka atau snbt ya soalnya kalau berharap tka nilai aku makin kesini makin turun dan juga kalau di kelas aku kurang paham materi mata pelajaran pilihan di sisi lain aku disuruh orang tua masuknya pakai jalur snbp,2,negative,0.939628959
ratu iblis macam ak pun bakal nyerah juga pas liat kisi-kisi tka,ratu iblis macam aku pun bakal nyerah juga pas lihat kisikisi tka,2,negative,0.990905762
"Guys kalau misalnya aku ngambil tka perminatan nya mapel yg ga dipelajari di sekolah itu boleh ga ya? Soalnya tka kan untuk validasi nilai, tapi aku mau ngambil mapel yg sesuai dgn jurusan yg aku mau. Sedangkan mapel nya ga dipelajari di sekolah. ptn!",guys kalau misalnya aku ngambil tka perminatan nya mata pelajaran yang tidak dipelajari di sekolah itu boleh tidak ya soalnya tka kan untuk validasi nilai tapi aku mau ngambil mata pelajaran yang sesuai dengan jurusan yang aku mau sedangkan mata pelajaran nya tidak dipelajari di sekolah,1,neutral,0.8189587
Anjink lu emyu. Males.,anjink kamu emyu malas,2,negative,0.998131335
"sch! guys mau tanya kita kan nnt TKA ambil 2 mapel pilihan ya, brrti kita belajar mapel yang wajib sama 2 mapel itu aja kan ya? btw bolee spill kisi” yang rinci gaak? aku blm nemu makasihh!",guys mau tanya kita kan nanti tka ambil mata pelajaran pilihan ya berarti kita belajar mata pelajaran yang wajib sama mata pelajaran itu saja kan ya btw bolee spill kisi yang rinci gaak aku belum nemu makasihh,1,neutral,0.716656089
Wow kisi kisi TKA udah keluar..,wow kisi kisi tka sudah keluar,1,neutral,0.904613554
"sch! kalo rencananya mau ambil perpajakan ub dan bisnis ipb, ambil tka nya ekonomi sama kewirausahaan atau ekonomi sama matmin ya?",kalau rencananya mau ambil perpajakan ub dan bisnis ipb ambil tka nya ekonomi sama kewirausahaan atau ekonomi sama matmin ya,1,neutral,0.989561975
"Sch! Guys, review TKA MTK TL dong, kalau dibandingin sama MTK WAJIB, lebih susah yg mana?",guys review tka matematika tl dong kalau dibandingin sama matematika wajib lebih susah yang mana,2,negative,0.963907123
"🤟🏻 kerjaan selama first week jadi agit :
1. ngitung h-brp hari tka &amp; utbk
2. ngitung brp hari lagi lulus
3. pusing mikirin transisi buat wisuda
4. kebelet bikin jj ptn (doain bisa yeah)",pekerjaan selama first wig jadi kelas tiga ngitung hbrp hari tka   utbk ngitung berapa hari lagi lulus pusing memikirkan transisi buat wisuda kebelet bikin jj ptn doain bisa yeah,2,negative,0.837406576
"temen temen, gimana cara kalian bagi waktu belajar TKA sama utbk? boleh share jadwalnya enggaaa barang kali udah ada yang buat :D",teman teman bagaimana cara kalian bagi waktu belajar tka sama utbk boleh share jadwalnya tidak barang kali sudah ada yang buat di,1,neutral,0.987683594
yuk mootss! moots untuk #studytwt belajar TKA+UTBK,yuk mootss moots untuk studytwt belajar tkautbk,1,neutral,0.994428158
"ptn! kalo mau ke jurusan hukum, kira kira ambil mata pelajaran minat di tka apa aja ya? sosiologi pkn or sosiologi sejarah",kalau mau ke jurusan hukum kira kira ambil mata pelajaran minat di tka apa saja ya sosiologi pkn atau sosiologi sejarah,1,neutral,0.973468065
"work! baru bbrp bln kerja, bos aku (TKA) baikkk bgt tp senior2 aku. sering ga dilibatin/dianggap gaada. aku cmn ngobrol sm manajerku (mgkn krn aku jubirnya jga) udh pasrah tp lama2 kepikiran. haruskah resign krn udh coba menyesuaikan tp susah? konteks apa2 dijulidin.",work baru beberapa bulan kerja bos aku tka baik banget tapi senior aku sering tidak dilibatindianggap tidak ada aku cuman mengobrol sama manajerku mungkin karena aku jubirnya juga sudah pasrah tapi lama kepikiran haruskah resign karena sudah coba menyesuaikan tapi susah konteks apa dijulidin,2,negative,0.981607199
eh adik2 angkatan 26 yang belajar TKA tuh pake apk apa gusy?? udah mulai TO utbk juga kahhh,eh adik angkatan yang belajar tka tuh pakai apk apa guys sudah mulai try out utbk juga kah,1,neutral,0.941862583
pilihkan untuk tka pls,pilihkan untuk tka tolong,2,negative,0.744420409
Tolong jangan ada tugas… tolong… saya ingin belajar utk snbt dan tka semaksimal mungkin… sampai titik penghabisan…. tolong mudahkanlah….,tolong jangan ada tugas tolong saya ingin belajar untuk snbt dan tka semaksimal mungkin sampai titik penghabisan tolong mudahkanlah,2,negative,0.715031683
"Iya ya anjir kita mikir kasihan Sore capek ngulang terus, tapi mungkin buat Sore lebih mending dia ngulang terus daripada harus bangun tanpa suaminya di sisinya",iya ya anjir kita mikir kasihan sore capek ngulang terus tapi mungkin buat sore lebih mending dia ngulang terus daripada harus bangun tanpa suaminya di sisinya,2,negative,0.990955293
Tolooonggg bulan ini gajian tanggal 31 tolooongggg 😭😭😭,tolong bulan ini gajian tanggal tolong,2,negative,0.912515521
"Moots mootsskuuu, aku rest dulu bentar iaa (mau fokus belajar buat osn sama tka) dan belakangan ini juga rasanyaa nguras energi kalau buka x wkwkwk😭😭, nanti aku bakal on kalau misalnyaa ada waktuuu, aku sayang kaliann🤍",moots mootssku aku rest dulu bentar iya mau fokus belajar buat osn sama tka dan belakangan ini juga rasanyaa nguras energi kalau buka kali wkwkwk nanti aku bakal on kalau misalnyaa ada waktu aku sayang kalian,0,positive,0.797338188
klo tka milih ekobio jurusannya apa ya yg ekobio,kalau tka memilih ekobio jurusannya apa ya yang ekobio,1,neutral,0.958767831
Ya Allah gamau TKA 💔💔💔💔💔,ya allah tidak mau tka,2,negative,0.997104824
tka kimia banyak bgt woi.. nangis aja,tka kimia banyak banget woi menangis saja,2,negative,0.997510672
"buten! mau nanya, kemaren ak belum terlalu dengar pas pengarahan pirtondi; jadinya kita berarti di inten agustus september oktober itu bakalan belajar materi sekolah? yang difokuskan untuk tka berarti ulang materi dari kelas 10 kan?",mau bertanya kemarin aku belum terlalu dengar pas pengarahan pirtondi jadinya kita berarti di inten agustus september oktober itu bakalan belajar materi sekolah yang difokuskan untuk tka berarti ulang materi dari kelas kan,1,neutral,0.770971358
"seminggu jadi agit scroll fyp dikit keluar ptn, snbp, snbt, tka",seminggu jadi kelas tiga scroll fyp dikit keluar ptn snbp snbt tka,1,neutral,0.927143693
kalian ad yg mau ambil fisika gk di tka? materinya udh kalian pelajari smua kah diskolah...,kalian ada yang mau ambil fisika tidak di tka materinya sudah kalian pelajari semua kah diskolah,1,neutral,0.88945502
guys kalian udh ada yang beli buku tka/snbt blm apa masi pake yg tahun kemaren,guys kalian sudah ada yang beli buku tkasnbt belum apa masih pakai yang tahun kemarin,1,neutral,0.954776049
"gusyy, misal aku belajar utbk habis tka oke gaak yaah❓",gusyy misal aku belajar utbk habis tka oke gaak ya,1,neutral,0.773683548
guys aku baru balikkk! hehe aku mau belajar TKA! mutualan yuk? like aja nanti aku follow duluan ok??,guys aku baru balik hehe aku mau belajar tka mutualan yuk like saja nanti aku follow duluan ok,1,neutral,0.751580834
melek ni mata baca kisi2 TKA,melek nih mata baca kisi tka,2,negative,0.975581408
ternyata TKA bukan cerita rakyat 😔,ternyata tka bukan cerita rakyat,2,negative,0.993107617
"setelah melihat kisi kisi TKA, aku jadi makin bingung 🧐🧐",setelah melihat kisi kisi tka aku jadi makin bingung,2,negative,0.9649387
kisi kisi tka udah keluar guys.... tka bukan cerita rakyat ternyata 💔💔,kisi kisi tka sudah keluar guys tka bukan cerita rakyat ternyata,2,negative,0.992294192
udh ada yg bikin tracker tka belommm😭😭😭😭,sudah ada yang bikin tracker tka belum,1,neutral,0.996388435
"day 5 jadi agit sama guru udah dibilang ""kamu vibesnya agit bgt, agit siap tka""
bu 🤗 gimana ☺️ ya 😇 bu🙏🏻",day jadi kelas tiga sama guru sudah dibilang kamu vibesnya kelas tiga banget kelas tiga siap tka bu bagaimana ya bu,2,negative,0.984298587
kisi2 tka sama buku2 tka yg kmrn2 udah ada itu sama apa engga isinya dehh,kisi tka sama buku tka yang kemarin sudah ada itu sama apa tidak isinya deh,2,negative,0.82455039
Ada aja anjinggggg kejadian malem2,ada saja anjing kejadian malam,2,negative,0.987445474
"mending belajar TKA, SNBT, atau tewas aja ya?? 🥰🤲🏻",mending belajar tka snbt atau tewas saja ya,2,negative,0.930561364
"guys saranin aku buku buat anak kelas 12 dong, kaya buku tka terus utbk gituu",guys menyarankan aku buku buat anak kelas dong kaya buku tka terus utbk begitu,1,neutral,0.893562675
"weh udah ngebayangin nanti pas keluar ruangan sehabis ngerjain TKA, keknya lgsg kyk orang linglung",weh sudah ngebayangin nanti pas keluar ruangan sehabis ngerjain tka kayaknya langsung kayak orang linglung,2,negative,0.992640018
Kalian dah blajar tka kah guyss?,kalian sudah belajar tka kah guys,1,neutral,0.824975967
lets be moots guysss!!! terutama akt 26 yg sedang dihantui anomali tka &amp; snbt ･ﾟ･(●´Д｀●)･ﾟ･,lets be moots guys terutama angkatan yang sedang dihantui anomali tka   snbt,2,negative,0.874656737
"hari inii kalian ngapain ajaa ?? :0, aku hari inii niat nya belajar buat tka tapi tidur terus karna sakit perut💧___💧 #ihateperiodcramps",hari ini kalian mengapai saja aku hari ini niat nya belajar buat tka tapi tidur terus karena sakit perut ihateperiodcramps,2,negative,0.997361004
"Aku ketinggalan banyak banyak info, kisi kisi TKA udah ada ternyata",aku ketinggalan banyak banyak info kisi kisi tka sudah ada ternyata,2,negative,0.805963099
Jurusan kuliah mapel pendukungnya fisika sama matlan sedangkan aku ga belajar matlan. Pas tka mending  gimana ya? Plis help 😔🤚,jurusan kuliah mata pelajaran pendukungnya fisika sama matematika lanjutan sedangkan aku tidak belajar matematika lanjutan pas tka mending bagaimana ya tolong help,1,neutral,0.722731769
"Haloo guys, ada yg punya grup buat belajar tka &amp; utbk bareng gaaa?",haloo guys ada yang punya grup buat belajar tka   utbk bareng tidak,1,neutral,0.99662751
ak mnyrh aja buat tka mks pls ak mau utbk ajh,aku mnyrh saja buat tka mks tolong aku mau utbk saja,1,neutral,0.929937065
"akt 26/27/28 klo ada yg mw nyri buku saintek bio,fis,kim,matw,bing or buku persiapan tka dm gwe yh. aku preloved buku primagama n kurmer",angkatan kalau ada yang mau nyri buku saintek biofiskimmatwbing atau buku persiapan tka dm gwe ya aku preloved buku primagama n kurmer,1,neutral,0.981415212
bingung kenapa otak aku lebih sanggup belajar utbk dibanding tka 😭,bingung kenapa otak aku lebih sanggup belajar utbk dibanding tka,2,negative,0.926635385
"muts yg kls 12 kalian udh siapin tka kah,,",muts yang kelas kalian sudah siapin tka kah,2,negative,0.807858944
ada yang punya materi TKA bulan November gak?,ada yang punya materi tka bulan november tidak,1,neutral,0.995500386
skolahku baik bgt kasi gercep tka n buku buku snbt terims dah,skolahku baik banget kasih gercep tka n buku buku snbt terims sudah,0,positive,0.961138487
ptn! hai guyss!!! spill akun youtube yg ngajarin tentang mtk dasar dan kemungkinan besar bakal masuk di TKA dong!,hai guys spill akun youtube yang mengajari tentang matematika dasar dan kemungkinan besar bakal masuk di tka dong,1,neutral,0.988680005
"sch! aku belajar biologi cuma pas kelas 10 doang dan pas kelas 11-12 ini gaa kebagian mapel pilihan biologi, menurut kalian aku terlalu nekat gaa ya ngambil biologi buat tka?? secara tka udah sebentar lagi…",aku belajar biologi cuma pas kelas doang dan pas kelas ini tidak kebagian mata pelajaran pilihan biologi menurut kalian aku terlalu nekat tidak ya ngambil biologi buat tka secara tka sudah sebentar lagi,2,negative,0.980139613
"akhirnya sudah melewati hal hal yg bikin pusing akhir akhir ini (TKA,pgs, pas, foto yearbook), walaupun melewatinya sambil ngamuk ngamuk dan ya Allah ya Allah terus tetep bangga dan lega bisa menyelesaikan semuanyaa",akhirnya sudah melewati hal hal yang bikin pusing akhir akhir ini tkapgs pas foto yearbook walaupun melewatinya sambil ngamuk ngamuk dan ya allah ya allah terus tetap bangga dan lega bisa menyelesaikan semuanya,0,positive,0.965483248
Wanita satu ini mengaminkan beneran jadi fans tidak kooperatif @randombgtnih,wanita satu ini mengaminkan benaran jadi fan tidak kooperatif,2,negative,0.991859972
"@Anthroupologi Halo Anthroupologi! Dari tweet-mu yang sering bahas studi sejarah, ekonomi, dan persiapan UTBK/TKA, plus username-mu, kamu cocok jurusan Antropologi Sosial atau Hubungan Internasional di FISIP UNAIR. Kampusnya pas, dekat dengan minat sosialmu. Semangat belajar! 🧡",halo anthroupologi dari tweetmu yang sering bahas studi sejarah ekonomi dan persiapan utbktka plus usernamemu kamu cocok jurusan antropologi sosial atau hubungan internasional di fisip unair kampusnya pas dekat dengan minat sosialmu semangat belajar,0,positive,0.926480472
pusing TKA TOEIC Allahuu,pusing tka toeic allahuu,2,negative,0.997558355
HALOO AYO MUTULAN SEMUA ANGKATANN BOLEHH AYO KIT BANTAI TKA DAN UMTEBEKA,haloo ayo mutulan semua angkatann bolehh ayo kit bantai tka dan umtebeka,2,negative,0.98019743
jiangkrikkkkkk kenapa gw telat sadar perkara assembly ini ya allah... class moms nanti kudu tampil didepan anak2 kb tka tkb 😩,jiangkrik kenapa gue telat sadar perkara assembly ini ya allah class moms nanti kudu tampil didepan anak kb tka tkb,2,negative,0.96995306
sch! teman-teman di sini adakahh yang punya info atau file latsol TKA MTK wajib?,temanteman di sini adakahh yang punya info atau file latihan soal tka matematika wajib,1,neutral,0.992275298
"Ptn! Sender gap mau nanyaa, utbk 26' ada TKA ngga yaaah 🥲",aku gap mau nanyaa utbk ada tka tidak ya,1,neutral,0.982614815
"ges krn dh balik, aku kekny mau jual catatanku yg pdf tpi isinya lengkap tka saintek",guys karena dah balik aku kekny mau jual catatanku yang pdf tapi isinya lengkap tka saintek,1,neutral,0.711180449
"njrittt, tka tka tka tka anjing",njrit tka tka tka tka anjing,2,negative,0.996810138
hadeh tka tka tka PUSYING,hadeh tka tka tka pusying,2,negative,0.995963573
makin hari makin takut snbp gara2 anomali bernama tka,makin hari makin takut snbp gara anomali bernama tka,2,negative,0.987893999
cape.. agit.. dibantai.. tugas.. kpn belajar tka nya..,capek kelas tiga dibantai tugas kapan belajar tka nya,2,negative,0.996926725
"guys mau tanya deh better langganan mipy, zen atau rg yaa buat belajar TKA?",guys mau tanya deh better langganan mipy zen atau rg ya buat belajar tka,1,neutral,0.995574594
ada rekomen buku tka gaa,ada rekomen buku tka tidak,1,neutral,0.993261278
Habis mewarisi buku utbk dan rangkuman TKA ke adek gweh... Kok cepet bgt ya,habis mewarisi buku utbk dan rangkuman tka ke adek gweh kok cepat banget ya,1,neutral,0.872979343
ini bneran sklh ku gda info apa² tentang tka??!!,ini benaran sekolah ku tidak ada info apa tentang tka,2,negative,0.98919791
Mending ke dokter aja kalo perkara balapan mobil doang bilang nyawa “cuma”,mending ke dokter saja kalau perkara balapan mobil doang bilang nyawa cuma,2,negative,0.983617067
